date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:54	142425/142425	---M--	200	added ('OK')	image/jpeg	etag:%221920961-22c59-566e3714c7a00%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/main/bg_recruit.jpg	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/main/bg_recruit.jpg	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:54	1336/1336	---M--	200	added ('OK')	image/png	etag:%221920bbe-538-566e376112e00%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/bg_nav_home.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/bg_nav_home.png	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:54	78831/78831	---M--	200	added ('OK')	image/png	etag:%22192095f-133ef-59c2a4d0fe4c0%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/main/bg_en_bot.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/main/bg_en_bot.png	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:55	954/954	---M--	200	added ('OK')	image/png	etag:%221920bbd-3ba-566e376112e00%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/bg_nav_arrow.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/bg_nav_arrow.png	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:56	210637/210637	---M--	200	added ('OK')	image/jpeg	etag:%221920c4f-336cd-566e376a9c480%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub01_01.jpg	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub01_01.jpg	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:56	90557/90557	---M--	200	added ('OK')	image/jpeg	etag:%221920c50-161bd-566e376b906c0%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub02_01.jpg	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub02_01.jpg	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:57	85814/85814	---M--	200	added ('OK')	image/jpeg	etag:%221920c51-14f36-566e376b906c0%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub03_01.jpg	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub03_01.jpg	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:58	91200/91200	---M--	200	added ('OK')	image/jpeg	etag:%221920c52-16440-566e376b906c0%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub04_01.jpg	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub04_01.jpg	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:58	88116/88116	---M--	200	added ('OK')	image/jpeg	etag:%221920c53-15834-566e376b906c0%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub05_01.jpg	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub05_01.jpg	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:58	1123/1123	---M--	200	added ('OK')	image/png	etag:%221920bba-463-566e376112e00%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/bg_h4_bullet.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/bg_h4_bullet.png	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:59	72779/72779	---M--	200	added ('OK')	image/jpeg	etag:%221920c54-11c4b-566e376b906c0%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub06_01.jpg	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub06_01.jpg	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:59	1103/1103	---M--	200	added ('OK')	image/png	etag:%221920bbb-44f-566e376112e00%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/bg_h4_bullet_tp2.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/bg_h4_bullet_tp2.png	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:59	74153/74153	---M--	200	added ('OK')	image/jpeg	etag:%221920c55-121a9-566e376b906c0%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub07_01.jpg	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/top_sub07_01.jpg	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:59	1198/1198	---M--	200	added ('OK')	image/gif	etag:%221920bc0-4ae-566e376112e00%22	https://www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/bg_product_h5_bullet.gif	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/img/sub/bg_product_h5_bullet.gif	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css/layout.css)
14:54:59	2278/2278	---M--	200	added ('OK')	application/javascript	etag:%2218a6522-8e6-59c75a5f5a840%22	https://www.dasco.kr/xe/files/cache/js_filter_compiled/0e7d258b23acc0418c311dfc4e4b8eca.ko.compiled.js?20200119121953	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/files/cache/js_filter_compiled/0e7d258b23acc0418c311dfc4e4b8eca.ko.compileddc5e.js	(from https://www.dasco.kr/xe/index.php?mid=findaccount&act=dispMemberFindAccount)
14:55:00	2064/2064	---M--	200	added ('OK')	application/javascript	etag:%2218a6702-810-59c2e958c93c0%22	https://www.dasco.kr/xe/files/cache/ruleset/e347937c897d93f3081d77b2aea6d934.ko.js?20200115233255	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/files/cache/ruleset/e347937c897d93f3081d77b2aea6d934.ko57a9.js	(from https://www.dasco.kr/xe/index.php?mid=findaccount&act=dispMemberFindAccount)
14:55:00	16657/16657	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2011:54:57%20GMT	https://www.dasco.kr/xe/?mid=findaccount&act=dispMemberFindAccount	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/index20a4-2.html	(from https://www.dasco.kr/xe/index.php?mid=findaccount&act=dispMemberFindAccount)
14:55:00	2067/2067	---M--	200	added ('OK')	application/javascript	etag:%2218a66de-813-59c75a5f5a840%22	https://www.dasco.kr/xe/files/cache/ruleset/1413ebd718acd7ff4f24402ac728da80.ko.js?20200119121953	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/files/cache/ruleset/1413ebd718acd7ff4f24402ac728da80.kodc5e.js	(from https://www.dasco.kr/xe/index.php?mid=findaccount&act=dispMemberFindAccount)
14:55:01	17650/17650	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2011:54:58%20GMT	https://www.dasco.kr/xe/index.php?mid=register&act=dispMemberSignUpForm	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/index3e0e.html	(from https://www.dasco.kr/xe/accept_terms)
14:55:01	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2006%20Jul%202025%2011:54:58%20GMT	https://www.dasco.kr/xe/layouts/dong_a_layouts/css2/fonts/flexslider-icon.eot	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/css2/fonts/flexslider-icon.eot	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css2/flexslider.css)
14:55:02	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2006%20Jul%202025%2011:54:58%20GMT	https://www.dasco.kr/xe/layouts/dong_a_layouts/css2/fonts/flexslider-icon.eot?	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/css2/fonts/flexslider-icond41d.eot	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css2/flexslider.css)
14:55:02	44640/44640	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2011:54:58%20GMT	https://www.dasco.kr/xe/?mid=accept_terms	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/indexcde5.html	(from https://www.dasco.kr/xe/accept_terms)
14:55:02	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2006%20Jul%202025%2011:54:59%20GMT	https://www.dasco.kr/xe/layouts/dong_a_layouts/css2/fonts/flexslider-icon.woff	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/css2/fonts/flexslider-icon.woff	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css2/flexslider.css)
14:55:02	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2006%20Jul%202025%2011:54:59%20GMT	https://www.dasco.kr/xe/layouts/dong_a_layouts/css2/fonts/flexslider-icon.ttf	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/css2/fonts/flexslider-icon.ttf	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css2/flexslider.css)
14:55:03	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2006%20Jul%202025%2011:55:00%20GMT	https://www.dasco.kr/xe/layouts/dong_a_layouts/css2/fonts/flexslider-icon.svg	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/layouts/dong_a_layouts/css2/fonts/flexslider-icon.svg	(from https://www.dasco.kr/xe/layouts/dong_a_layouts/css2/flexslider.css)
14:55:03	124/124	---M--	200	added ('OK')	image/png	etag:%221940229-7c-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/btn.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/btn.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:04	152/152	---M--	200	added ('OK')	image/gif	etag:%22194022a-98-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/btn_blue.gif	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/btn_blue.gif	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:04	74/74	---M--	200	added ('OK')	image/gif	etag:%22194021e-4a-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/bg_f_f9.gif	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/bg_f_f9.gif	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:05	3311/3311	---M--	200	added ('OK')	image/png	etag:%22194024f-cef-566df27bd2280%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/ico_16px.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/ico_16px.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:05	1801/1801	---M--	200	added ('OK')	image/png	etag:%221940250-709-566df27bd2280%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/ico_32px.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/ico_32px.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:05	3419/3419	---M--	200	added ('OK')	image/png	etag:%22194024a-d5b-566df1aa03380%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/sns_16.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/sns_16.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:06	7998/7998	---M--	200	added ('OK')	image/png	etag:%221940249-1f3e-566df1aa03380%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/sns.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/sns.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:06	269/269	---M--	200	added ('OK')	image/png	etag:%22194024e-10d-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/edge.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/edge.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:06	2792/2792	---M--	200	added ('OK')	image/png	etag:%221940227-ae8-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/blk_op5.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/blk_op5.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:07	43/43	---M--	200	added ('OK')	image/gif	etag:%221940219-2b-566df1aa03380%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/blank.gif	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/blank.gif	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:07	180/180	---M--	200	added ('OK')	image/png	etag:%221940252-b4-566df27bd2280%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/list_style.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/list_style.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:07	1028/1028	---M--	200	added ('OK')	image/png	etag:%221940213-404-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/black/edge.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/black/edge.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:08	2793/2793	---M--	200	added ('OK')	image/png	etag:%221940242-ae9-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/wh_op7.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/wh_op7.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:08	127/127	---M--	200	added ('OK')	image/gif	etag:%22194043c-7f-566df120aef80%22	https://www.dasco.kr/xe/modules/document/tpl/icons/image.gif	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/document/tpl/icons/image.gif	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:09	9424/9424	---M--	200	added ('OK')	image/gif	etag:%221940253-24d0-566df27bd2280%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/loading.gif	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/loading.gif	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:10	3986/3986	---M--	200	added ('OK')	image/png	etag:%221940245-f92-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ribbon/default.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ribbon/default.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:10	2658/2658	---M--	200	added ('OK')	image/png	etag:%221940246-a62-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ribbon/new.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ribbon/new.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:11	4639/4639	---M--	200	added ('OK')	image/png	etag:%221940247-121f-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ribbon/notice.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ribbon/notice.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:11	3647/3647	---M--	200	added ('OK')	image/png	etag:%221940248-e3f-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ribbon/update.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ribbon/update.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:12	2792/2792	---M--	200	added ('OK')	image/png	etag:%221940228-ae8-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/blk_op7.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/ie/blk_op7.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:12	717/717	---M--	200	added ('OK')	image/png	etag:%22194021b-2cd-566df27ade040%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/deco/tape.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/deco/tape.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:12	2117/2117	---M--	200	added ('OK')	image/png	etag:%22194021c-845-566df1aa03380%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/footprint.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/footprint.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:13	1330/1330	---M--	200	added ('OK')	image/gif	etag:%221940251-532-566df27bd2280%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/iconStarRating.gif	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/white/iconStarRating.gif	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:13	18701/18701	---M--	200	added ('OK')	image/png	etag:%22194024c-490d-566df1aa03380%22	https://www.dasco.kr/xe/modules/board/skins/sketchbook5/img/sns_64.png	C:/My%20Web%20Sites/https___www.dasco.kr_/www.dasco.kr/xe/modules/board/skins/sketchbook5/img/sns_64.png	(from https://www.dasco.kr/xe/modules/board/skins/sketchbook5/css/board.css?20180308132814)
14:55:14	2171241/2171241	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22212169-R5PK63xdyfOVuCZ1m2csQc+i6Io%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicUltraLight.eot	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicUltraLight.eot	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:16	2317432/2317432	---M--	200	added ('OK')	font/woff	etag:W/%22235c78-J6GkLkmuj1EkPKS3acSL5TQcCUw%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicUltraLight.woff	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicUltraLight.woff	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:17	4790084/4790084	---M-Z	200	added ('OK')	font/ttf	etag:W/%22491744-cSMoavCeg4v8rkTwZfDaAopAhx4%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicUltraLight.ttf	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicUltraLight.ttf	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:24	2171241/2171241	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22212169-R5PK63xdyfOVuCZ1m2csQc+i6Io%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicUltraLight.eot?	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicUltraLightd41d.eot	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:24	2248921/2248921	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222250d9-8NJfKpmvNaTS35ejvDAuTbcIYhg%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicLight.eot?	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicLightd41d.eot	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:24	2248921/2248921	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222250d9-8NJfKpmvNaTS35ejvDAuTbcIYhg%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicLight.eot	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicLight.eot	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:27	2392892/2392892	---M--	200	added ('OK')	font/woff	etag:W/%2224833c-oAeDmckhdIhpcU4zbnIIgBGWRZs%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicLight.woff	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicLight.woff	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:28	1932178/1932178	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d7b92-BBIBfZlWopk0N6aInrhChR168mw%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothic.eot	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothic.eot	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:31	1932178/1932178	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d7b92-BBIBfZlWopk0N6aInrhChR168mw%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothic.eot?	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicd41d.eot	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:31	4917332/4917332	---M-Z	200	added ('OK')	font/ttf	etag:W/%224b0854-Q9Bw/jejii+k7vruKxSWrBFpcm8%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicLight.ttf	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothicLight.ttf	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:31	2075032/2075032	---M--	200	added ('OK')	font/woff	etag:W/%221fa998-lNAGtZKMMnm7FjJBjhCWdRMFMys%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothic.woff	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothic.woff	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
14:55:31	4186060/4186060	---M-Z	200	added ('OK')	font/ttf	etag:W/%223fdfcc-TKvmyw6nn8veGnZ/XRkvhM8t+s0%22	https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothic.ttf	C:/My%20Web%20Sites/https___www.dasco.kr_/cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/NanumBarunGothic.ttf	(from https://cdn.jsdelivr.net/gh/openhiun/hangul@14c0f6faa2941116bb53001d6a7dcd5e82300c3f/nanumbarungothic.css)
